Datetime,SO2_BARC,NO_BARC,NO2_BARC,NOX_BARC,CO_BARC,O3_BARC,PM2_5_BARC,PM10_BARC,WS_BARC,WD_BARC,Temp_BARC,RH_BARC,BP_BARC,SR_BARC,FLAG_BP,FLAG_PM10_MNAR,FLAG_PM25_SPIKE,FLAG_PM25_GT_PM10,FLAG_RH_CLIP,IMPUTE_QUALITY
2024-01-07 02:00:00,3.25,4.17,50.49,54.66,1.23,6.54,104.73,177.27421389318093,0.46,105.7,22.14765873015873,91.64255952380952,1014.3,0.0,0,0,0,0,0,2
2024-01-07 03:00:00,2.22,5.05,66.89,71.94,1.44,3.86,104.73,189.99688056708652,1.1,89.04,21.966158730158728,91.84930555555556,1014.05,0.0,0,0,0,0,0,2
2024-01-07 04:00:00,1.6,10.95,101.85,112.8,1.85,0.94,104.73,240.1067074586864,0.82,85.36,21.747047619047617,92.18690476190476,1013.53,0.0,0,0,0,0,0,2
2024-01-07 05:00:00,2.21,9.87,105.47,115.34,2.38,0.9,104.73,254.90290364056395,0.67,105.28,21.5931507936508,92.55098214285717,1013.4,0.0,0,0,0,0,0,2
2024-01-07 06:00:00,1.23,7.81,102.83,110.64,2.49,1.45,104.73,232.7540155027648,0.63,82.97,21.602194444444443,92.61163690476192,1013.63,27.23448792994393,0,0,0,0,0,2
2024-01-07 07:00:00,1.28,7.42,80.5,87.92,1.01,4.04,104.73,199.27280078495485,0.62,73.94,21.76459523809524,92.553125,1014.2,64.19375321599159,0,0,0,0,0,2
2024-01-07 08:00:00,1.38,8.02,62.95,70.97,1.09,7.4,104.73,186.26008174824457,0.9156377347469384,84.67931501335539,22.61284523809524,83.11373983739838,1014.8671584063496,163.77910772662955,0,0,0,0,0,2
2024-01-07 09:00:00,1.38,7.59,62.08,69.67,1.7,9.22,104.73,186.7734556481238,1.2005167931617622,88.62553104417469,23.701059523809526,80.26188617886179,1014.820327202587,293.27670362210546,0,0,0,0,0,2
2024-01-07 10:00:00,1.94,7.13,43.5,50.63,1.82,12.99,104.73,177.01178422196136,1.377085868502066,89.84523339375875,24.810285714285712,74.56541666666666,1016.0704622085732,397.948016725063,0,0,0,0,0,2
2024-01-07 11:00:00,2.01,6.34,33.5,39.84,1.74,13.96,104.73,150.39140465617305,1.4120757411198006,95.4347807222306,25.489484126984127,70.57347154471546,1015.672048964508,441.5052378045236,0,0,0,0,0,2
2024-01-07 12:00:00,2.19,6.34,32.54,38.88,1.31,14.56,104.73,150.50650358991476,1.50007443404494,74.65895457753867,26.087940476190475,65.24703135888502,1014.2836812228694,480.2499146308238,0,0,0,0,0,2
2024-01-07 13:00:00,2.3,3.47,26.45,29.92,1.43,13.23,104.73,153.9567486106295,1.09,59.29,26.79037698412698,60.31983106575964,1014.2004109285244,363.0888771455817,0,0,0,0,0,2
2024-01-07 14:00:00,1.37,2.2,19.22,21.42,1.44,11.27,104.73,171.31805175190107,1.71,63.59,22.02425,66.63050415282392,1013.95,391.7906818181819,0,0,0,0,0,2
2024-01-07 15:00:00,1.59,3.65,27.11,30.76,1.52,11.37,104.73,175.33911958753444,1.6,74.07,22.496875000000003,57.95763473606496,1013.48,323.1201446280992,0,0,0,0,0,2
2024-01-07 16:00:00,2.17,2.49,23.93,26.42,1.8,10.75,104.73,178.0110544184128,1.27,74.34,22.222840909090912,59.184005629383535,1013.3,228.7779269972452,0,0,0,0,0,2
2024-01-07 17:00:00,1.25,1.92,28.37,30.29,1.3,9.84,104.73,171.7883810548196,1.15,75.92,21.49443181818182,65.81999861572537,1013.25,127.14261363636362,0,0,0,0,0,2
2024-01-07 18:00:00,1.46,3.38,46.91,50.29,1.53,8.8,104.73,187.9035455137821,0.82,84.69,20.426903409090915,73.38504844961241,1013.75,45.62661480924903,0,0,0,0,0,2
2024-01-07 19:00:00,3.58,3.9,72.85,76.75,2.04,5.54,104.73,261.12414574313243,1.31,74.72,19.345284090909093,83.57556201550386,1014.33,20.497801635730795,0,0,0,0,0,2
2024-01-07 20:00:00,4.69,4.55,78.86,83.41,2.77,4.69,104.73,263.2849447990468,1.45,89.30000000000001,18.33401515151516,87.08046511627907,1015.15,0.0,0,0,0,0,0,2
2024-01-07 21:00:00,6.8,6.14,97.66,103.8,2.3388020651609667,3.33,104.73,271.36215455513286,0.96,106.09,17.721439393939395,87.78674418604652,1016.08,0.0,0,0,0,0,0,2
2024-01-07 22:00:00,6.16,5.94,94.08,100.02,1.62,3.68,104.73,260.2296587257532,0.92,103.91,17.31005681818182,88.73813953488373,1016.68,0.0,0,0,0,0,0,2
2024-01-07 23:00:00,7.83,5.15,81.51,86.66000000000001,1.6,4.14,104.73,284.7537864257964,1.3,110.67,16.944526515151516,89.29383720930232,1017.1,0.0,0,0,0,0,0,2
2024-01-08 00:00:00,3.64,4.93,64.51,69.44,1.52,5.94,104.73,229.09696680954227,1.24,116.79,16.47217803030303,89.86362403100776,1017.13,0.0,0,0,0,0,0,2
2024-01-08 01:00:00,2.57,6.0,43.33,49.33,2.06,6.7,104.73,226.06542802917275,1.18,110.43,15.559098765432095,93.1968181818182,1015.94,0.0,0,0,0,0,0,2
2024-01-08 02:00:00,1.99,4.7,36.86,41.56,2.08,5.83,104.73,228.9234447782575,1.11,110.115,15.035481481481485,90.23901515151516,1015.63,0.0,0,0,0,0,0,2
2024-01-08 03:00:00,1.4695258795598924,4.43,37.01,41.44,1.4,4.87,104.73,223.3014628690149,0.735,98.81,14.7702633744856,92.4828787878788,1015.33,0.0,0,0,0,0,0,2
2024-01-08 04:00:00,1.28,5.28,39.5,44.78,1.54,4.12,104.73,231.7622341008901,0.635,31.01,14.462341563786012,92.57719696969696,1015.15,0.0,0,0,0,0,0,2
2024-01-08 05:00:00,1.31,4.88,39.17,44.05,1.79,3.8,104.73,217.8600217042715,1.075,83.28500000000001,14.220901234567902,93.92348484848485,1015.365,0.0,0,0,0,0,0,2
2024-01-08 06:00:00,1.17,5.92,40.38,46.3,2.22,3.8,104.73,224.74855922574653,0.545,101.09,14.30548559670782,91.9001515151515,1015.815,21.04058771433197,0,0,0,0,0,2
2024-01-08 07:00:00,0.85,5.14,44.85,49.99,2.25,3.6,104.73,225.36645222766688,1.15,76.975,14.295995884773662,92.91290404040404,1016.43,50.50587542087542,0,0,0,0,0,2
2024-01-08 08:00:00,1.04,11.41,67.61,79.02,1.25,2.49,104.73,237.8540103102221,0.73,77.135,14.588888888888889,93.4720202020202,1017.19,137.66444444444443,0,0,0,0,0,2
2024-01-08 09:00:00,0.95,19.23,85.21,104.44,1.69,2.61,104.73,241.6947706085649,0.94,79.265,15.371473251028808,90.40856060606062,1017.79,239.19777777777776,0,0,0,0,0,2
2024-01-08 10:00:00,0.98,19.4,87.35,106.75,2.13,3.97,104.73,250.3167237203316,1.13,70.695,16.28740329218107,87.87388888888889,1018.305,336.6066666666666,0,0,0,0,0,2
2024-01-08 11:00:00,1.38,14.71,68.71,83.41999999999999,2.28,6.15,104.73,140.2562512871624,1.02,82.59,15.68,100.0,1018.005,398.2,1,0,0,0,1,2
2024-01-08 12:00:00,1.85,11.33,62.94,74.27,2.23,8.2,104.73,179.5608707912352,1.14,82.68,17.48,96.07,1017.105,298.6,1,0,0,0,0,2
2024-01-08 13:00:00,1.87,8.4,68.96,77.36,1.45,9.37,104.73,259.13483849827304,1.74,71.83,18.98,82.61,1016.04,358.0,1,0,0,0,0,2
2024-01-08 14:00:00,3.58,4.16,41.86,46.02,1.31,11.65,104.73,208.3953374170225,1.58,72.09,19.72,71.32,1015.115,325.0,1,0,0,0,0,2
2024-01-08 15:00:00,2.68,2.72,27.48,30.2,1.31,11.36,104.73,198.0820069671687,1.55,82.91,20.49,61.61,1014.405,299.8,1,0,0,0,0,2
2024-01-08 16:00:00,1.73,3.87,32.4,36.27,1.43,10.31,104.73,199.1924594897477,1.93,72.16,20.23,58.25,1014.09,199.9,1,0,0,0,0,2
2024-01-08 17:00:00,1.84,3.12,43.22,46.34,1.5,9.16,104.73,204.19220703720703,1.65,87.35,19.21,65.92,1014.19,59.1,1,0,0,0,0,2
2024-01-08 18:00:00,2.1,3.72,81.49,85.21,1.68,6.71,104.73,232.3815235822198,1.11,85.18,17.87,76.51,1014.48,1.6,1,0,0,0,0,2
2024-01-08 19:00:00,1.62,6.06,88.49,94.55,2.24,5.25,104.73,249.40414343011045,1.25,83.22,16.88,82.72,1014.98,1.65,1,0,0,0,0,2
2024-01-08 20:00:00,3.83,6.82,95.84,102.66,2.41,3.49,104.73,244.6785209822457,1.24,82.36,15.93,94.95,1015.73,0.0,1,0,0,0,0,2
2024-01-08 21:00:00,3.79,7.11,69.22,76.33,2.8,5.48,104.73,189.00573361701743,1.72,84.28,15.03,100.0,1016.29,0.0,1,0,0,0,1,2
2024-01-08 22:00:00,2.26,5.1,56.16,61.26,2.75,5.57,104.73,171.7546155446981,2.05,84.78,14.47,100.0,1016.625,0.0,1,0,0,0,1,2
2024-01-08 23:00:00,2.23,4.91,50.58,55.49,1.37,4.94,104.73,174.7206709047271,1.77,78.81,13.99,100.0,1016.24,0.0,1,0,0,0,1,2
2024-01-09 00:00:00,1.82,5.92,52.49,58.41,1.995,4.35,104.73,169.7499592637713,1.65,73.39,13.58,100.0,996.83,0.0,1,0,0,0,1,2
2024-01-09 01:00:00,1.87,6.62,53.08,59.7,2.191666666666667,3.62,104.73,167.82443252416545,1.11,84.28,13.36,100.0,1017.18,0.0,1,0,0,0,1,2
2024-01-09 02:00:00,1.75,8.32,67.02,75.34,1.623333333333333,2.91,104.73,178.13018936861005,1.38,98.83,13.12,100.0,1017.03,0.0,1,0,0,0,1,2
2024-01-09 03:00:00,1.38,7.35,75.63,82.97999999999999,1.2026826766126184,2.69,104.73,191.9174152141377,1.33,95.74,12.78,100.0,1016.83,0.0,1,0,0,0,1,2
2024-01-09 04:00:00,1.24,7.08,78.6,85.67999999999999,1.038296788221768,3.3993539270181183,104.73,204.2348777448289,1.0815151515151515,58.83131784931453,11.3325,100.0,1016.48,0.0,0,0,0,0,0,2
2024-01-09 05:00:00,1.0028201931073792,2.82,44.92,47.74,1.235,4.5496189070864,104.73,161.04660819489752,1.0511764705882354,57.01478899175708,11.186666666666667,100.0,1016.03,0.0,0,0,0,0,0,2
2024-01-09 06:00:00,0.62,5.58,33.37,38.95,1.6733333333333336,5.41,104.73,154.2098989804664,1.0225714285714285,55.27083478006772,11.013333333333334,100.0,1016.25,2.0625,0,0,0,0,0,2
2024-01-09 07:00:00,0.27,4.61,37.34,41.95,1.49,5.12,104.73,151.0986076127574,0.9955555555555554,53.59823217912679,10.886666666666668,100.0,1016.6,2.6666666666666665,0,0,0,0,0,2
2024-01-09 08:00:00,0.4,9.25,68.15,77.4,1.5683333333333334,3.28,104.73,163.47051382300842,0.97,51.99515338604057,11.101666666666668,100.0,1016.24,32.1,0,0,0,0,0,2
2024-01-09 09:00:00,0.88,18.66,100.8,119.46,1.47,2.61,104.73,193.59233316319103,0.9457894736842104,50.45989282154902,11.69,99.96333333333332,1015.88,114.3,0,0,0,0,0,2
2024-01-09 10:00:00,0.71,18.5,94.78,113.28,1.93,3.67,104.73,200.11293246190203,0.9228205128205128,48.99052503330741,12.606666666666667,96.81666666666666,1015.52,204.74,0,0,0,0,0,2
2024-01-09 11:00:00,0.41,18.4,95.18,113.58,2.03,5.05,104.73,200.0149885339912,0.901,47.584519555418176,13.9275,94.8075,1015.16,301.65,0,0,0,0,0,2
2024-01-09 12:00:00,0.65,11.8,72.42,84.22,2.12,6.76,26.18,255.62243456574816,2.06,80.8,15.0375,92.1375,1014.8,335.1,0,0,0,0,0,2
2024-01-09 13:00:00,0.61,8.66,63.57,72.23,2.23,8.34,46.82,65.87,2.3,73.22,16.57,98.2,1015.13,365.7,0,0,0,0,0,0
2024-01-09 14:00:00,1.24,6.37,52.93,59.3,1.47,9.56,86.24,121.32,1.8,74.21,17.34,92.29,1014.23,324.5,0,0,0,0,0,0
2024-01-09 15:00:00,1.33,6.35,47.88,54.23,1.75,9.77,109.22,153.64,1.38,84.18,17.99,84.26,1013.63,312.3,0,0,0,0,0,0
2024-01-09 16:00:00,1.0,4.87,43.41,48.28,1.85,9.87,124.49,175.13,2.02,76.59,18.1,80.99,1013.58,192.4,0,0,0,0,0,0
2024-01-09 17:00:00,1.84,5.37,55.6,60.97,2.59,8.97,112.68,158.52,0.41,66.96,17.49,80.57,1013.73,63.0,0,0,0,0,0,0
2024-01-09 18:00:00,3.76,5.78,95.75,101.53,3.15,6.49,112.15,157.77,0.05,0.31,16.5,88.89,1014.03,2.6,0,0,0,0,0,0
2024-01-09 19:00:00,5.08,6.49,114.03,120.52,2.02,5.31,144.28,202.96,0.05,0.31,15.74,98.41,1014.63,1.6499999999999997,0,0,0,0,0,0
2024-01-09 20:00:00,5.08,20.61,156.03,176.64,2.77,4.71,151.24,212.76,0.05,0.3,15.3,100.0,1015.03,0.0,0,0,0,0,1,0
2024-01-09 21:00:00,5.32,29.91,172.29,202.2,3.0,4.08,153.13,215.42,0.05,0.3,14.96,100.0,1015.18,0.0,0,0,0,0,1,0
2024-01-09 22:00:00,5.13,13.29,135.25,148.54,3.19,4.71,161.5,227.19,0.05,0.3,14.28,100.0,1015.33,0.0,0,0,0,0,1,0
2024-01-09 23:00:00,2.42,9.71,125.54,135.25,2.47,5.08,159.09,223.8,0.05,0.3,13.74,100.0,1015.25,0.0,0,0,0,0,1,0
2024-01-10 00:00:00,1.87,14.44,128.82,143.26,1.66,4.58,149.97,210.97,0.05,0.3,13.21,100.0,1015.1,0.0,0,0,0,0,1,0
2024-01-10 01:00:00,0.84,26.7,142.34,169.04,2.17,4.33,151.08,212.53,0.05,0.3,12.91,100.0,1014.83,0.0,0,0,0,0,1,0
2024-01-10 02:00:00,0.7,38.75,161.51,200.26,1.2,4.05,151.41,212.99,0.05,0.3,12.32,100.0,1014.88,0.0,0,0,0,0,1,0
2024-01-10 03:00:00,1.0,36.68,155.77,192.45,0.6696557961972336,4.52,145.73,205.0,0.05,0.3,11.73,100.0,1014.55,0.0,0,0,0,0,1,0
2024-01-10 04:00:00,0.61,23.43,132.58,156.01000000000002,0.9997807293306088,4.95,141.08,198.47,0.05,0.3,11.62,100.0,1014.33,0.0,0,0,0,0,1,0
2024-01-10 05:00:00,1.17,32.87,134.61,167.48000000000002,1.79,5.01,141.24,198.68,0.05,0.3,11.42,100.0,1014.25,0.0,0,0,0,0,1,0
2024-01-10 06:00:00,0.94,52.81,163.94,216.75,2.49,5.65,137.88,193.96,0.05,0.3,11.0,100.0,1014.4,2.1125,0,0,0,0,1,0
2024-01-10 07:00:00,2.18,54.44,166.58,221.02,2.61,5.46,148.62,209.07,0.05,0.29,10.5,100.0,1014.9,1.9,0,0,0,0,1,0
2024-01-10 08:00:00,1.07,67.44,193.6,261.04,3.35,5.93,163.04,229.36,0.05,0.29,10.525,100.0,1015.88,30.4,0,0,0,0,1,0
2024-01-10 09:00:00,0.5,42.07,171.88,213.95,3.37,6.04,157.84,222.04,0.05,0.3,10.55,100.0,1016.38,147.2,0,0,0,0,1,0
2024-01-10 10:00:00,1.02,20.5,111.62,132.12,1.65,8.01,156.69,220.43,0.05,0.3,11.39,100.0,1016.65,230.3,0,0,0,0,1,0
2024-01-10 11:00:00,0.35,23.01,112.21,135.22,0.7003961552550568,7.33,142.67,200.69,0.05,0.31,11.82,100.0,1016.35,229.1,0,0,0,0,1,0
2024-01-10 12:00:00,0.72,22.62,109.92,132.54,0.636514766459309,7.61,130.75,183.93,0.05,0.31,13.66,100.0,1015.43,313.3,0,0,0,0,1,0
2024-01-10 13:00:00,0.73,13.24,91.89,105.13,0.7,8.99,139.08,195.65,0.05,0.33,16.0,94.2,1013.93,359.1,0,0,0,0,0,0
2024-01-10 14:00:00,0.59,9.27,76.51,85.78,0.3410821084319969,10.33,143.29,201.57,0.05,0.33,17.16,83.13,1012.9,305.2,0,0,0,0,0,0
2024-01-10 15:00:00,2.34,12.15,94.05,106.2,0.0,8.53,134.65,189.42,0.05,0.33,18.13,69.55,1012.23,303.1,0,0,0,0,0,0
2024-01-10 16:00:00,3.98,9.96,98.83,108.79,0.0,8.78,131.22,184.59,0.05,0.32,18.18,67.48,1011.78,176.9,0,0,0,0,0,0
2024-01-10 17:00:00,4.28,7.85,94.51,102.36,0.41,8.76,127.26,179.02,0.05,0.31,17.21,73.26,1011.88,59.5,0,0,0,0,0,0
2024-01-10 18:00:00,4.46,6.56,113.24,119.8,2.08,7.21,127.94,179.99,0.05,0.31,16.05,82.31,1012.35,2.5,0,0,0,0,0,0
2024-01-10 19:00:00,5.73,27.88,171.37,199.25,3.36,4.34,136.69,192.29,0.05,0.3,15.58,89.43,1013.0,1.65,0,0,0,0,0,0
2024-01-10 20:00:00,4.21,65.23,224.16,289.39,3.04,3.37,148.47,208.86,0.05,0.3,15.38,92.23,1013.83,0.0,0,0,0,0,0,0
2024-01-10 21:00:00,2.12,104.95,254.0164190547352,104.95,1.45,3.42,156.05,219.52,0.05,0.3,14.99,99.65,1014.15,0.0,0,0,0,0,0,0
2024-01-10 22:00:00,1.49,110.2,263.1794883234367,110.2,0.27,2.82,175.49,246.86,0.05,0.3,14.58,100.0,1014.73,0.0,0,0,0,0,1,0
2024-01-10 23:00:00,1.49,137.7,256.1743480647706,137.7,1.03,2.71,179.0,251.8,0.05,0.3,14.26,100.0,1015.0,0.0,0,0,0,0,1,0
2024-01-11 00:00:00,1.47,130.65,237.526138537403,130.65,0.88,2.34,180.83,254.38,0.05,0.3,13.66,100.0,1015.05,0.0,0,0,0,0,1,0
2024-01-11 01:00:00,1.16,61.94,211.76,273.7,1.92,2.99,184.06,258.92,0.05,0.3,12.76,100.0,1015.13,0.0,0,0,0,0,1,0
2024-01-11 02:00:00,1.49,54.13,188.78,242.91,2.01,4.12,171.19,240.81,0.05,0.3,12.62,100.0,1015.03,0.0,0,0,0,0,1,0
2024-01-11 03:00:00,0.36,61.22,188.25,249.47,1.6765298175878005,4.52,155.47,218.71,0.02,145.44,12.54,100.0,1015.13,0.0,0,0,0,0,1,0
2024-01-11 04:00:00,0.36,58.13,185.9,244.03,0.97,4.18,154.27,217.02,0.03,128.28,12.34,100.0,1014.83,0.0,0,0,0,0,1,0
2024-01-11 05:00:00,0.35,36.14,158.25,194.39,0.35,4.44,157.41,221.44,0.03,101.25,12.1,100.0,1015.0,0.0,0,0,0,0,1,0
2024-01-11 06:00:00,0.51,47.27,157.02,204.29,1.78,4.62,153.67,216.17,0.03,10.37,11.86,100.0,1015.68,2.1125000000000003,0,0,0,0,1,0
2024-01-11 07:00:00,0.29,66.72,195.46,262.18,2.1,4.78,153.1,215.37,0.11,56.36,11.99,100.0,1016.3,2.1,0,0,0,0,1,0
2024-01-11 08:00:00,0.98,58.72,205.75,264.47,2.11,4.51,150.93,212.32,0.05,93.36,12.54,100.0,1016.95,59.6,0,0,0,0,1,0
2024-01-11 09:00:00,1.97,94.39,177.07313892115965,94.39,2.75,4.49,152.27,214.21,0.19,151.32,14.24,99.89,1017.58,173.3,0,0,0,0,0,0
2024-01-11 10:00:00,1.15,15.8,121.02,136.82,2.09,10.47,157.35,221.35,1.21,83.48,15.8,90.45,1018.08,300.2,0,0,0,0,0,0
2024-01-11 11:00:00,0.53,5.99,61.55,67.53999999999999,1.41,12.17,153.0,215.23,1.79,94.98,16.39,79.27,1017.98,408.4,0,0,0,0,0,0
2024-01-11 12:00:00,1.02,6.62,48.87,55.49,1.68,12.05,143.54,201.92,1.93,83.12,17.13,72.48,1016.8,287.3,0,0,0,0,0,0
2024-01-11 13:00:00,1.66,7.91,58.85,66.76,1.29,9.64,139.13,195.72,2.65,85.79,16.04,87.69,1015.83,350.8,0,0,0,0,0,0
2024-01-11 14:00:00,0.67,7.51,50.67,58.18,1.58,9.18,136.93,192.62,2.66,77.71,14.74,93.79,1014.93,346.7,0,0,0,0,0,0
2024-01-11 15:00:00,0.17,5.6,44.36,49.96,1.3,9.04,129.69,182.45,1.7,90.73,14.95,86.38,1014.15,341.3,0,0,0,0,0,0
2024-01-11 16:00:00,0.45,6.68,46.83,53.51,1.23,9.38,125.29,176.26,2.05,86.49,15.31,75.3,1013.8,214.7,0,0,0,0,0,0
2024-01-11 17:00:00,1.13,6.5,60.22,66.72,1.51,8.04,110.72,155.75,1.55,90.25,14.82,78.51,1013.58,69.5,0,0,0,0,0,0
2024-01-11 18:00:00,0.34,6.83,89.29,96.12,1.55,6.31,101.92,143.38,1.36,91.23,13.76,86.88,1014.13,2.7,0,0,0,0,0,0
2024-01-11 19:00:00,0.65,18.75,130.19,148.94,1.94,4.37,107.16,150.74,0.76,121.32,12.97,95.01,1014.53,1.65,0,0,0,0,0,0
2024-01-11 20:00:00,3.48,41.33,170.49,211.82,1.35,4.67,108.94,153.25,1.07,110.8,12.05,99.99,1015.1,0.0,0,0,0,0,0,0
2024-01-11 21:00:00,2.0,17.19,130.24,147.43,1.58,4.85,110.2,155.03,1.22,106.5,11.22,100.0,1015.8,0.0,0,0,0,0,1,0
2024-01-11 22:00:00,4.94,49.48,163.92,213.4,1.85,5.12,122.69,172.6,1.15,118.02,10.82,100.0,1016.1,0.0,0,0,0,0,1,0
2024-01-11 23:00:00,6.77,61.17,185.62,246.79,1.87,4.18,126.84,178.43,0.52,113.42,10.7,100.0,1016.25,0.0,0,0,0,0,1,0
2024-01-12 00:00:00,1.94,25.69,143.88,169.57,2.53,4.31,123.37,173.55,0.71,86.2,10.65,100.0,1015.93,0.0,0,0,0,0,1,0
2024-01-12 01:00:00,2.04,22.71,130.44,153.15,2.45,5.41,123.75,174.08,1.17,92.84,10.03,100.0,1015.5,0.0,0,0,0,0,1,0
2024-01-12 02:00:00,1.07,24.24,126.91,151.15,1.7,5.14,121.02,170.24,0.9,106.55,10.0325,100.0,1015.25,0.0,0,0,0,0,1,0
2024-01-12 03:00:00,0.96,20.89,121.9,142.79000000000002,1.64,5.33,118.37,166.51,0.86,104.04,10.035,100.0,1014.98,0.9,0,0,0,0,1,0
2024-01-12 04:00:00,0.7,13.59,107.29,120.88,0.87,5.19,126.29,177.66,0.81,107.66,10.0375,100.0,1014.63,1.8,0,0,0,0,1,0
2024-01-12 05:00:00,0.92,14.95,103.36,118.31,1.1,5.61,126.87,178.47,0.91,112.48,10.04,100.0,1014.45,2.5,0,0,0,0,1,0
2024-01-12 06:00:00,0.67,8.33,96.98,105.31,1.06,6.47,125.64,176.75,1.28,103.22,10.18,100.0,1014.78,2.3,0,0,0,0,1,0
2024-01-12 07:00:00,0.7,8.44,91.43,99.87,0.97,6.12,126.71,178.25,1.27,112.77,10.17,100.0,1015.43,3.6,0,0,0,0,1,0
2024-01-12 08:00:00,0.56,6.52,73.12,79.64,1.4,7.1,115.36,162.28,1.13,117.37,10.24,100.0,1016.18,14.6,0,0,0,0,1,0
2024-01-12 09:00:00,0.07,5.36,66.39,71.75,1.3111540145585752,6.95,117.03,130.41,1.35,107.42,10.28,100.0,1017.1,39.6,0,0,0,0,1,0
2024-01-12 10:00:00,0.31,7.6,62.2,69.8,0.89,6.9,95.34,134.12,1.27,108.03,10.63,100.0,1017.65,119.5,0,0,0,0,1,0
2024-01-12 11:00:00,0.38,5.59,47.92,53.510000000000005,1.0,7.84,93.89,132.08,1.18,107.1,11.82,99.96,1017.23,270.7,0,0,0,0,0,0
2024-01-12 12:00:00,0.63,8.08,62.53,70.61,1.94,7.01,87.24,122.73,1.56,83.55,11.88,100.0,1016.23,208.5,0,0,0,0,1,0
2024-01-12 13:00:00,1.92,5.87,66.75,72.62,0.59,7.87,95.48,134.32,2.78,68.58,11.83,100.0,1015.23,265.2,0,0,0,0,1,0
2024-01-12 14:00:00,1.28,5.47,63.22,68.69,0.38,8.39,111.19,156.41,2.0,67.6,12.87,98.98,1014.5,307.7,0,0,0,0,0,0
2024-01-12 15:00:00,1.65,3.83,51.9,55.73,0.65,8.81,115.57,162.58,2.29,79.78,12.73,99.4,1013.75,256.6,0,0,0,0,0,0
2024-01-12 16:00:00,1.03,3.56,47.37,50.93,0.45,7.93,118.53,166.73,2.14,77.32,12.33,99.97,1013.3,156.1,0,0,0,0,0,0
2024-01-12 17:00:00,0.81,3.11,51.24,54.35,1.2,7.13,119.45,168.04,1.77,79.74,11.94,100.0,1013.45,50.5,0,0,0,0,1,0
2024-01-12 18:00:00,1.02,3.82,59.0,62.82,1.07,6.48,119.51,168.12,1.55,81.06,11.51,100.0,1013.68,4.1,0,0,0,0,1,0
2024-01-12 19:00:00,0.49,6.28,57.84,64.12,1.2,6.3,122.57,172.42,1.19,94.35,11.15,100.0,1014.18,1.7,0,0,0,0,1,0
2024-01-12 20:00:00,0.58,7.93,64.39,72.32,1.67,6.18,125.85,177.04,1.6,87.69,10.75,100.0,1014.6,1.9,0,0,0,0,1,0
2024-01-12 21:00:00,0.38,7.47,67.52,74.99,1.6,5.94,129.17,181.71,1.94,94.26,10.62,100.0,1014.93,1.5,0,0,0,0,1,0
2024-01-12 22:00:00,0.58,7.83,67.8,75.63,1.51,6.01,137.57,193.53,1.54,81.94,10.41,100.0,1015.38,1.9,0,0,0,0,1,0
2024-01-12 23:00:00,0.34,6.69,56.6,63.29,2.24,6.27,138.14,194.33,1.19,75.13,10.03,100.0,1015.4,2.0,0,0,0,0,1,0
2024-01-13 00:00:00,0.62,6.47,58.83,65.3,2.01,5.13,129.04,181.53,0.61,77.39,11.92,100.0,1014.88,1.8,0,0,0,0,1,0
2024-01-13 01:00:00,0.24,4.85,72.55,77.39999999999999,1.87,5.03,125.28,176.23,1.2,67.23,11.9,100.0,1014.83,2.2,0,0,0,0,1,0
2024-01-13 02:00:00,0.38,2.4,63.29,65.69,1.8,5.72,122.14,171.81,1.36,69.36,11.6575,100.0,1014.75,1.9,0,0,0,0,1,0
2024-01-13 03:00:00,0.74,2.35,56.34,58.690000000000005,1.28,5.95,118.2,166.28,0.92,82.01,11.435,100.0,1014.4,2.2,0,0,0,0,1,0
2024-01-13 04:00:00,0.54,3.51,54.87,58.38,1.32,5.6,119.21,167.7,0.79,116.74,11.332499999999998,100.0,1014.0,2.1,0,0,0,0,1,0
2024-01-13 05:00:00,0.38,2.29,59.5,61.79,1.03,5.5,116.76,164.25,1.25,83.59,11.186666666666667,100.0,1014.38,2.3,0,0,0,0,1,0
2024-01-13 06:00:00,0.59,2.9,65.06,67.96000000000001,1.33,5.57,106.56,149.91,1.39,77.38,11.013333333333334,100.0,1014.93,2.2,0,0,0,0,1,0
2024-01-13 07:00:00,0.28,9.79,68.48,78.27000000000001,1.15,5.17,104.98,147.68,0.62,147.46,10.886666666666663,100.0,1015.25,2.8,0,0,0,0,1,0
2024-01-13 08:00:00,0.19,9.39,64.36,73.75,1.35,5.49,102.4,144.06,0.74,159.9,11.101666666666668,100.0,1015.88,12.3,0,0,0,0,1,0
2024-01-13 09:00:00,0.35,8.93,58.21,67.14,1.59,5.92,90.24,126.94,0.82,100.26,11.69,100.0,1016.55,35.4,0,0,0,0,1,0
2024-01-13 10:00:00,0.51,9.83,62.93,72.76,1.54,5.37,84.7,119.15,0.44,107.78,12.606666666666667,100.0,1017.1,67.4,0,0,0,0,1,0
2024-01-13 11:00:00,0.24,14.39,74.35,88.74,1.78,5.07,85.4,120.13,0.47,101.98,10.51,100.0,1017.2,78.7,0,0,0,0,1,0
2024-01-13 12:00:00,0.41,14.67,77.28,91.95,1.79,5.27,83.97,118.13,0.47,158.98,11.04,100.0,1016.43,136.6,0,0,0,0,1,0
2024-01-13 13:00:00,0.31,15.69,86.01,101.7,1.49,5.3,83.61,117.61,0.54,160.98,11.69,100.0,1015.3,165.1,0,0,0,0,1,0
2024-01-13 14:00:00,1.24,19.62,100.02,119.64,1.6,5.58,90.95,127.94,0.83,133.6,12.37,100.0,1014.4,176.2,0,0,0,0,1,0
